OBJECTID,MIN,MAX,MEAN,STD,year,type,MIN_1,MAX_1,MEAN_1,STD_1,MIN_12,MAX_12,MAJORITY,MIN_12_13,MAX_12_13,MEAN_12,MAJORITY_1
1,1933.359985351562500,1961.439941406250000,1948.010573614211353,6.876764126579168,2010,4,4.484414577484131,34.686035156250000,17.513782245393784,5.463140586106481,1,2,1,1,2,1.996845425867508,2
2,1932.089965820312500,1950.000000000000000,1939.320001220703034,6.000309426119792,2010,4,5.824108123779297,29.597526550292969,15.382939600944519,5.876616132183011,1,1,1,1,2,1.900000000000000,2
3,1931.209960937500000,1949.839965820312500,1938.441998291015580,6.019073820031202,2010,4,4.374949455261230,29.257436752319336,15.882090973854066,5.219716277126147,1,1,1,1,2,1.900000000000000,2
4,1930.050048828125000,1949.260009765625000,1937.328497314453216,5.715941144968562,2010,4,7.189763069152832,27.680124282836914,17.227377367019653,5.664319520398170,1,1,1,1,2,1.900000000000000,2
5,1929.939941406250000,1948.660034179687500,1935.996496582031341,5.302098971492461,2010,4,7.056920051574707,28.472473144531250,18.277937364578246,6.551899452432368,1,1,1,1,2,1.900000000000000,2
6,1929.329956054687500,1948.060058593750000,1934.501989746093841,5.048580754932688,2010,4,7.681392669677734,28.270381927490234,19.953957366943360,7.062625238760974,1,1,1,1,2,1.809523809523810,2
7,1928.849975585937500,1947.099975585937500,1932.744488525390580,4.977970892870016,2010,4,8.474346160888672,30.124940872192383,21.753720521926880,7.313755733854800,1,1,1,1,2,1.850000000000000,2
8,1926.109985351562500,1946.020019531250000,1930.794500732421966,5.145986121523003,2010,4,7.492121219635010,29.337329864501953,22.392077708244322,6.859735080725600,1,1,1,1,2,1.842105263157895,2
9,1924.339965820312500,1944.140014648437500,1928.783502197265534,5.218362741250090,2010,4,8.248456001281738,31.026977539062500,22.438308715820312,6.972490355521660,1,1,1,1,2,1.900000000000000,2
10,1922.369995117187500,1942.479980468750000,1926.763500976562455,5.174834356314719,2010,4,10.453498840332031,34.309619903564453,22.210708045959471,7.855162365615187,1,1,1,1,2,1.900000000000000,2
