OBJECTID,MIN,MAX,MEAN,STD,year,type,MIN_1,MAX_1,MEAN_1,STD_1,MIN_12,MAX_12,MAJORITY,MIN_12_13,MAX_12_13,MEAN_12,MAJORITY_1
1,1437.560058593750000,1456.280029296875000,1444.791122436523438,4.696315381276640,2010,6,0.552782297134399,29.749179840087891,11.346504984375757,6.325731667931402,1,2,2,2,2,2.000000000000000,2
2,1443.989990234375000,1457.180053710937500,1453.416491699218795,3.433634347371859,2010,6,8.588128089904785,36.394721984863281,16.589665365219116,6.938414372725978,2,2,2,2,2,2.000000000000000,2
3,1445.050048828125000,1458.000000000000000,1454.622497558593750,3.361358746949377,2010,6,5.048076629638672,37.927452087402344,14.242258286476135,7.549990488416849,2,2,2,2,2,2.000000000000000,2
4,1437.520019531250000,1442.260009765625000,1439.840773362379878,1.325680540259385,2010,6,2.719865798950195,13.695239067077637,9.367519855499268,3.821503822074408,1,2,2,2,2,2.000000000000000,2
5,1438.790039062500000,1452.390014648437500,1446.180013020833258,5.614510071273305,2010,6,10.103381156921387,36.816146850585938,22.332617123921711,11.021323060845893,2,2,2,2,2,2.000000000000000,2
6,1440.329956054687500,1456.869995117187500,1451.980000813802008,5.701037898765008,2010,6,9.620018005371094,34.404937744140625,21.597307682037354,8.807468104294204,2,2,2,2,2,2.000000000000000,2
7,1444.920043945312500,1458.609985351562500,1455.828569684709919,3.549136163506357,2010,6,0.510054767131805,41.048667907714844,14.700908196823937,10.054468687011058,2,2,2,2,2,2.000000000000000,2
8,1447.109985351562500,1459.489990234375000,1457.013888888888914,2.793676144930829,2010,6,1.452164888381958,38.830978393554688,11.552332679430643,9.363496436868218,1,2,2,2,2,2.000000000000000,2
9,1440.119995117187500,1442.119995117187500,1441.222503662109375,0.769620557990730,2010,6,5.381549358367920,16.768671035766602,10.038375973701477,3.855400005942040,1,2,2,2,2,2.000000000000000,2
10,1439.339965820312500,1439.339965820312500,1439.339965820312500,0.000000000000000,2010,6,7.398952007293701,7.398952007293701,7.398952007293701,0.000000000000000,2,2,2,2,2,2.000000000000000,2
11,1440.229980468750000,1454.010009765625000,1448.050008138020758,5.777373942810416,2010,6,13.181724548339844,35.582901000976562,26.409606297810871,9.584116502581825,2,2,2,2,2,2.000000000000000,2
12,1444.199951171875000,1459.910034179687500,1454.931660970052008,5.450835730915457,2010,6,9.433894157409668,39.807804107666016,20.845074653625488,10.307962384076372,1,2,2,2,2,2.000000000000000,2
13,1446.219970703125000,1460.680053710937500,1457.659999302455390,3.646615559339311,2010,6,1.324362397193909,41.884941101074219,14.057175576686859,9.408371327719857,1,2,2,2,2,2.000000000000000,2
14,1450.099975585937500,1461.579956054687500,1458.737209743923586,2.618777978767105,2010,6,2.308178424835205,40.775577545166016,13.031879438294304,8.917234726483937,1,2,2,2,2,2.000000000000000,2
15,1453.140014648437500,1462.770019531250000,1459.434503173828034,2.697907311820353,2010,6,2.939624071121216,32.183612823486328,13.425126564502715,7.674945112273004,1,2,2,2,2,2.000000000000000,2
16,1439.800048828125000,1442.760009765625000,1441.572858537946331,1.004128770064510,2010,6,3.225261449813843,17.014560699462891,10.427326032093593,5.147327625975544,2,2,2,2,2,2.000000000000000,2
17,1439.839965820312500,1439.839965820312500,1439.839965820312500,0.000000000000000,2010,6,19.798225402832031,19.798225402832031,19.798225402832031,0.000000000000000,2,2,2,2,2,2.000000000000000,2
18,1443.119995117187500,1443.119995117187500,1443.119995117187500,0.000000000000000,2010,6,35.739955902099609,35.739955902099609,35.739955902099609,0.000000000000000,2,2,2,2,2,2.000000000000000,2
19,1445.489990234375000,1456.829956054687500,1452.323323567708258,4.913169976226350,2010,6,17.253190994262695,45.050487518310547,28.102062861124676,12.140176596544265,2,2,2,2,2,2.000000000000000,2
20,1450.290039062500000,1463.349975585937500,1458.998352050781250,4.611928198613716,2010,6,12.807828903198242,45.797649383544922,22.704393386840820,10.996821165991692,1,2,2,2,2,2.000000000000000,2
21,1453.390014648437500,1465.800048828125000,1461.785008021763360,3.345302171949562,2010,6,4.942765712738037,37.407272338867188,18.082268953323364,7.133653689589396,1,2,2,2,2,2.000000000000000,2
22,1455.770019531250000,1466.599975585937500,1462.444430881076414,3.246442692523402,2010,6,4.839468002319336,26.848230361938477,14.199088652928671,5.560442571462596,1,2,2,2,2,2.000000000000000,2
23,1457.060058593750000,1467.489990234375000,1462.882482910156341,3.556349261110386,2010,6,3.064041614532471,20.596509933471680,12.236969494819641,4.838732119580900,1,2,2,2,2,2.000000000000000,2
24,1457.400024414062500,1468.510009765625000,1463.891998291015625,3.620730261886693,2010,6,3.456841707229614,23.925376892089844,11.932595241069794,4.257663714434071,1,2,2,2,2,2.000000000000000,2
