OBJECTID,MIN,MAX,MEAN,STD,year,type,MIN_1,MAX_1,MEAN_1,STD_1,MIN_12,MAX_12,MAJORITY,MIN_12_13,MAX_12_13,MEAN_12,MAJORITY_1
1,1911.660034179687500,1954.000000000000000,1935.188857886904771,10.511739446698584,2020,4,10.640607833862305,41.877681732177734,23.117369657849508,7.013112947748970,1,1,1,1,3,2.789137380191693,3
2,1919.219970703125000,1952.199951171875000,1932.301983642578080,10.935948763754482,2020,4,11.865783691406250,29.336631774902344,21.534396886825562,4.649215627249442,1,1,1,1,3,2.619047619047619,3
3,1910.520019531250000,1927.439941406250000,1917.963330078124955,5.031891333288131,2020,4,10.143403053283691,41.487403869628906,28.529872194925943,7.434029048522372,1,1,1,3,3,3.000000000000000,3
4,1918.540039062500000,1921.400024414062500,1919.730021158854242,0.935344022674133,2020,4,10.148508071899414,36.763977050781250,19.841606775919598,8.722174318637769,1,1,1,3,3,3.000000000000000,3
5,1916.959960937500000,1942.760009765625000,1925.848657226562409,8.006005259984924,2020,4,12.316237449645996,31.466218948364258,22.526449012756348,5.713588540140596,1,1,1,3,3,3.000000000000000,3
6,1915.930053710937500,1946.760009765625000,1928.550557454427008,9.924578057792145,2020,4,13.708517074584961,32.955158233642578,22.467463440365261,5.358673553824304,1,1,1,3,3,3.000000000000000,3
7,1914.459960937500000,1946.579956054687500,1929.037893194901244,10.716643465975677,2020,4,11.897984504699707,33.761405944824219,22.275605703655042,5.293234380080345,1,1,1,1,3,2.700000000000000,3
8,1913.000000000000000,1948.660034179687500,1929.493994140625091,11.581810935724940,2020,4,9.541209220886230,33.939910888671875,22.428505706787110,5.587078513168960,1,1,1,1,3,2.700000000000000,3
9,1912.800048828125000,1948.410034179687500,1928.915496826171875,11.834770995151228,2020,4,9.189497947692871,32.235877990722656,22.794545269012453,5.708973992322902,1,1,1,1,3,2.700000000000000,3
10,1910.260009765625000,1948.219970703125000,1928.224493408203216,12.145921153603169,2020,4,9.620092391967773,30.937889099121094,23.129504919052124,5.759005644903454,1,1,1,1,3,2.700000000000000,3
11,1908.670043945312500,1927.640014648437500,1917.465724400111640,6.303470534172482,2020,4,12.841477394104004,45.346664428710938,31.555809634072439,6.996377213626483,1,1,1,3,3,3.000000000000000,3
12,1916.959960937500000,1916.959960937500000,1916.959960937500000,0.000000000000000,2020,4,42.923217773437500,42.923217773437500,42.923217773437500,0.000000000000000,1,1,1,3,3,3.000000000000000,3
13,1917.949951171875000,1917.949951171875000,1917.949951171875000,0.000000000000000,2020,4,30.974935531616211,30.974935531616211,30.974935531616211,0.000000000000000,1,1,1,3,3,3.000000000000000,3
14,1917.569946289062500,1917.569946289062500,1917.569946289062500,0.000000000000000,2020,4,27.849632263183594,27.849632263183594,27.849632263183594,0.000000000000000,1,1,1,3,3,3.000000000000000,3
15,1916.599975585937500,1916.599975585937500,1916.599975585937500,0.000000000000000,2020,4,27.658788681030273,27.658788681030273,27.658788681030273,0.000000000000000,1,1,1,3,3,3.000000000000000,3
16,1915.439941406250000,1915.439941406250000,1915.439941406250000,0.000000000000000,2020,4,27.673017501831055,27.673017501831055,27.673017501831055,0.000000000000000,1,1,1,3,3,3.000000000000000,3
17,1913.449951171875000,1914.130004882812500,1913.789978027343750,0.340026855468750,2020,4,20.697576522827148,26.430538177490234,23.564057350158691,2.866480827331543,1,1,1,3,3,3.000000000000000,3
18,1909.660034179687500,1916.770019531250000,1912.438334147135492,2.306685269742278,2020,4,21.415294647216797,27.622570037841797,24.699437141418457,1.878165876183056,1,1,1,3,3,3.000000000000000,3
19,1907.400024414062500,1940.619995117187500,1920.425325520833439,9.834916577898683,2020,4,11.886209487915039,30.185680389404297,24.600537999471030,4.457967056488489,1,1,1,3,3,3.000000000000000,3
20,1907.280029296875000,1942.800048828125000,1922.850009494357664,11.437319886355548,2020,4,13.254777908325195,29.836935043334961,23.811055501302082,3.867516175019603,1,1,1,3,3,3.000000000000000,3
21,1904.640014648437500,1942.599975585937500,1923.319470857319175,12.013519888174823,2020,4,11.669073104858398,29.386362075805664,22.728244028593366,4.522839705795483,1,1,1,1,3,2.700000000000000,3
22,1905.219970703125000,1945.500000000000000,1924.037499999999909,12.690611148753636,2020,4,13.087935447692871,28.881332397460938,23.076444244384767,4.204157798434755,1,1,1,1,3,2.700000000000000,3
23,1904.449951171875000,1945.229980468750000,1923.534002685546966,12.731703903540284,2020,4,13.701840400695801,28.729658126831055,22.652597618103027,4.191037831488600,1,1,1,1,3,2.900000000000000,3
24,1902.319946289062500,1944.839965820312500,1922.995489501953216,12.611439840753334,2020,4,13.702512741088867,27.335647583007812,21.699821519851685,4.056331200363807,1,1,1,1,3,2.900000000000000,3
25,1906.579956054687500,1928.069946289062500,1918.362147739955390,7.452620524701440,2020,4,17.913566589355469,39.843353271484375,31.321119717189244,6.549794866039912,1,1,1,3,3,3.000000000000000,3
26,1912.930053710937500,1912.930053710937500,1912.930053710937500,0.000000000000000,2020,4,45.872272491455078,45.872272491455078,45.872272491455078,0.000000000000000,1,1,1,3,3,3.000000000000000,3
27,1914.310058593750000,1914.310058593750000,1914.310058593750000,0.000000000000000,2020,4,37.230026245117188,37.230026245117188,37.230026245117188,0.000000000000000,1,1,1,3,3,3.000000000000000,3
28,1914.819946289062500,1914.819946289062500,1914.819946289062500,0.000000000000000,2020,4,32.523876190185547,32.523876190185547,32.523876190185547,0.000000000000000,1,1,1,3,3,3.000000000000000,3
29,1913.920043945312500,1913.920043945312500,1913.920043945312500,0.000000000000000,2020,4,29.705942153930664,29.705942153930664,29.705942153930664,0.000000000000000,1,1,1,3,3,3.000000000000000,3
30,1912.790039062500000,1912.790039062500000,1912.790039062500000,0.000000000000000,2020,4,28.144235610961914,28.144235610961914,28.144235610961914,0.000000000000000,1,1,1,3,3,3.000000000000000,3
31,1911.859985351562500,1911.859985351562500,1911.859985351562500,0.000000000000000,2020,4,26.365249633789062,26.365249633789062,26.365249633789062,0.000000000000000,1,1,1,3,3,3.000000000000000,3
32,1911.150024414062500,1911.150024414062500,1911.150024414062500,0.000000000000000,2020,4,25.524927139282227,25.524927139282227,25.524927139282227,0.000000000000000,1,1,1,3,3,3.000000000000000,3
33,1909.959960937500000,1909.959960937500000,1909.959960937500000,0.000000000000000,2020,4,25.301610946655273,25.301610946655273,25.301610946655273,0.000000000000000,1,1,1,3,3,3.000000000000000,3
34,1908.959960937500000,1908.959960937500000,1908.959960937500000,0.000000000000000,2020,4,23.552545547485352,23.552545547485352,23.552545547485352,0.000000000000000,1,1,1,3,3,3.000000000000000,3
35,1907.839965820312500,1907.839965820312500,1907.839965820312500,0.000000000000000,2020,4,20.541326522827148,20.541326522827148,20.541326522827148,0.000000000000000,1,1,1,3,3,3.000000000000000,3
36,1906.719970703125000,1906.719970703125000,1906.719970703125000,0.000000000000000,2020,4,19.232942581176758,19.232942581176758,19.232942581176758,0.000000000000000,1,1,1,3,3,3.000000000000000,3
37,1902.699951171875000,1905.000000000000000,1903.849975585937500,1.150024414062500,2020,4,21.628541946411133,25.596717834472656,23.612629890441895,1.984087944030762,1,1,1,3,3,3.000000000000000,3
38,1902.530029296875000,1912.229980468750000,1906.860005696614508,3.300032458497939,2020,4,17.289670944213867,26.677988052368164,20.907629330952961,3.548943762681209,1,1,1,3,3,3.000000000000000,3
39,1899.780029296875000,1935.109985351562500,1915.642000325520939,9.774014051895438,2020,4,17.358583450317383,26.485200881958008,21.736308670043947,3.418526431241288,1,1,1,3,3,3.000000000000000,3
40,1901.060058593750000,1938.400024414062500,1918.318888346354242,10.854975826188896,2020,4,13.818270683288574,28.066268920898438,21.675403541988796,3.845180664574235,1,1,1,3,3,3.000000000000000,3
41,1902.199951171875000,1937.829956054687500,1918.787886770148134,11.041669148642466,2020,4,12.863378524780273,29.456962585449219,21.474409856294329,4.350108972323586,1,1,1,3,3,3.000000000000000,3
42,1902.520019531250000,1940.560058593750000,1919.182012939453216,11.678571155138048,2020,4,12.440289497375488,30.335762023925781,21.618230533599853,4.402415317624151,1,1,1,3,3,3.000000000000000,3
43,1902.849975585937500,1939.849975585937500,1918.405004882812591,11.567255333825608,2020,4,12.165517807006836,32.882778167724609,21.711658668518066,4.848447758133916,1,1,1,3,3,3.000000000000000,3
44,1902.800048828125000,1938.969970703125000,1917.449011230468841,11.364451239836848,2020,4,10.856429100036621,32.194992065429688,21.551991891860961,5.430117526624133,1,1,1,3,3,3.000000000000000,3
45,1902.280029296875000,1938.619995117187500,1916.552014160156205,11.286531204832770,2020,4,9.361228942871094,34.676612854003906,21.254909038543701,5.851327033067777,1,1,1,3,3,3.000000000000000,3
46,1904.040039062500000,1928.900024414062500,1919.480721609932971,8.014050605746931,2020,4,19.641506195068359,35.509960174560547,28.646889005388534,4.977640227165698,1,1,1,3,3,3.000000000000000,3
47,1908.780029296875000,1908.780029296875000,1908.780029296875000,0.000000000000000,2020,4,41.420787811279297,41.420787811279297,41.420787811279297,0.000000000000000,1,1,1,3,3,3.000000000000000,3
48,1910.410034179687500,1910.410034179687500,1910.410034179687500,0.000000000000000,2020,4,40.508075714111328,40.508075714111328,40.508075714111328,0.000000000000000,1,1,1,3,3,3.000000000000000,3
49,1911.209960937500000,1911.209960937500000,1911.209960937500000,0.000000000000000,2020,4,36.859931945800781,36.859931945800781,36.859931945800781,0.000000000000000,1,1,1,3,3,3.000000000000000,3
50,1911.380004882812500,1911.380004882812500,1911.380004882812500,0.000000000000000,2020,4,31.077548980712891,31.077548980712891,31.077548980712891,0.000000000000000,1,1,1,3,3,3.000000000000000,3
51,1910.489990234375000,1910.489990234375000,1910.489990234375000,0.000000000000000,2020,4,27.754907608032227,27.754907608032227,27.754907608032227,0.000000000000000,1,1,1,3,3,3.000000000000000,3
52,1909.569946289062500,1909.569946289062500,1909.569946289062500,0.000000000000000,2020,4,26.803483963012695,26.803483963012695,26.803483963012695,0.000000000000000,1,1,1,3,3,3.000000000000000,3
53,1908.849975585937500,1908.849975585937500,1908.849975585937500,0.000000000000000,2020,4,26.544996261596680,26.544996261596680,26.544996261596680,0.000000000000000,1,1,1,3,3,3.000000000000000,3
54,1907.979980468750000,1907.979980468750000,1907.979980468750000,0.000000000000000,2020,4,27.756105422973633,27.756105422973633,27.756105422973633,0.000000000000000,1,1,1,3,3,3.000000000000000,3
55,1906.780029296875000,1906.780029296875000,1906.780029296875000,0.000000000000000,2020,4,27.830049514770508,27.830049514770508,27.830049514770508,0.000000000000000,1,1,1,3,3,3.000000000000000,3
56,1906.089965820312500,1906.089965820312500,1906.089965820312500,0.000000000000000,2020,4,25.774955749511719,25.774955749511719,25.774955749511719,0.000000000000000,1,1,1,3,3,3.000000000000000,3
57,1905.329956054687500,1905.329956054687500,1905.329956054687500,0.000000000000000,2020,4,22.422067642211914,22.422067642211914,22.422067642211914,0.000000000000000,1,1,1,3,3,3.000000000000000,3
58,1904.290039062500000,1904.290039062500000,1904.290039062500000,0.000000000000000,2020,4,18.482681274414062,18.482681274414062,18.482681274414062,0.000000000000000,1,1,1,3,3,3.000000000000000,3
59,1902.869995117187500,1902.869995117187500,1902.869995117187500,0.000000000000000,2020,4,25.458253860473633,25.458253860473633,25.458253860473633,0.000000000000000,1,1,1,3,3,3.000000000000000,3
60,1899.310058593750000,1899.310058593750000,1899.310058593750000,0.000000000000000,2020,4,24.428831100463867,24.428831100463867,24.428831100463867,0.000000000000000,1,1,1,3,3,3.000000000000000,3
61,1898.140014648437500,1898.140014648437500,1898.140014648437500,0.000000000000000,2020,4,19.858112335205078,19.858112335205078,19.858112335205078,0.000000000000000,1,1,1,3,3,3.000000000000000,3
62,1899.770019531250000,1899.770019531250000,1899.770019531250000,0.000000000000000,2020,4,24.706396102905273,24.706396102905273,24.706396102905273,0.000000000000000,1,1,1,3,3,3.000000000000000,3
63,1900.430053710937500,1900.430053710937500,1900.430053710937500,0.000000000000000,2020,4,21.779499053955078,21.779499053955078,21.779499053955078,0.000000000000000,1,1,1,3,3,3.000000000000000,3
64,1901.099975585937500,1901.099975585937500,1901.099975585937500,0.000000000000000,2020,4,20.412126541137695,20.412126541137695,20.412126541137695,0.000000000000000,1,1,1,3,3,3.000000000000000,3
65,1901.760009765625000,1902.030029296875000,1901.895019531250000,0.135009765625000,2020,4,16.118045806884766,16.355157852172852,16.236601829528809,0.118556022644043,1,1,1,3,3,3.000000000000000,3
66,1900.729980468750000,1907.119995117187500,1903.789998372395758,2.215763663213238,2020,4,14.503471374511719,20.806900024414062,17.877472718556721,2.493024740618378,1,1,1,3,3,3.000000000000000,3
67,1900.750000000000000,1925.609985351562500,1909.007324218750000,6.774693059068057,2020,4,13.768704414367676,33.653354644775391,21.006330426534017,4.161851309328085,1,1,1,3,3,3.000000000000000,3
68,1899.349975585937500,1933.869995117187500,1910.631673177083258,8.988939362405713,2020,4,13.167368888854980,30.236040115356445,20.676075882381863,4.276318965648975,1,1,1,3,3,3.000000000000000,3
69,1898.430053710937500,1932.560058593750000,1910.805272152549378,9.427323878092212,2020,4,11.756029129028320,32.308330535888672,20.147508018895198,5.454839960666566,1,1,1,3,3,3.000000000000000,3
70,1898.439941406250000,1935.329956054687500,1911.404492187499955,10.318199417828337,2020,4,8.983741760253906,29.992612838745117,19.116543102264405,6.300082089295591,1,1,1,3,3,3.000000000000000,3
71,1898.140014648437500,1934.689941406250000,1910.949487304687409,10.090129466373716,2020,4,11.303112983703613,29.899633407592773,19.779620599746703,5.842607442186595,1,1,1,3,3,3.000000000000000,3
72,1898.859985351562500,1933.900024414062500,1910.664501953124955,10.150401020943900,2020,4,13.312541007995605,31.433742523193359,21.224505138397216,5.174867398175163,1,1,1,3,3,3.000000000000000,3
73,1907.869995117187500,1933.010009765625000,1925.796401367187400,7.223968039182722,2020,4,19.420389175415039,37.622840881347656,27.532542800903322,5.564634567893383,1,1,1,3,3,3.000000000000000,3
74,1904.349975585937500,1904.349975585937500,1904.349975585937500,0.000000000000000,2020,4,16.735635757446289,16.735635757446289,16.735635757446289,0.000000000000000,1,1,1,3,3,3.000000000000000,3
75,1904.540039062500000,1904.540039062500000,1904.540039062500000,0.000000000000000,2020,4,27.369890213012695,27.369890213012695,27.369890213012695,0.000000000000000,1,1,1,3,3,3.000000000000000,3
76,1905.949951171875000,1905.949951171875000,1905.949951171875000,0.000000000000000,2020,4,37.611797332763672,37.611797332763672,37.611797332763672,0.000000000000000,1,1,1,3,3,3.000000000000000,3
77,1907.030029296875000,1907.030029296875000,1907.030029296875000,0.000000000000000,2020,4,36.834007263183594,36.834007263183594,36.834007263183594,0.000000000000000,1,1,1,3,3,3.000000000000000,3
78,1908.099975585937500,1908.099975585937500,1908.099975585937500,0.000000000000000,2020,4,33.273178100585938,33.273178100585938,33.273178100585938,0.000000000000000,1,1,1,3,3,3.000000000000000,3
79,1908.219970703125000,1908.219970703125000,1908.219970703125000,0.000000000000000,2020,4,29.980251312255859,29.980251312255859,29.980251312255859,0.000000000000000,1,1,1,3,3,3.000000000000000,3
80,1906.920043945312500,1906.920043945312500,1906.920043945312500,0.000000000000000,2020,4,30.091625213623047,30.091625213623047,30.091625213623047,0.000000000000000,1,1,1,3,3,3.000000000000000,3
81,1906.510009765625000,1906.510009765625000,1906.510009765625000,0.000000000000000,2020,4,31.386936187744141,31.386936187744141,31.386936187744141,0.000000000000000,1,1,1,3,3,3.000000000000000,3
82,1905.339965820312500,1905.339965820312500,1905.339965820312500,0.000000000000000,2020,4,33.060546875000000,33.060546875000000,33.060546875000000,0.000000000000000,1,1,1,3,3,3.000000000000000,3
83,1903.819946289062500,1903.819946289062500,1903.819946289062500,0.000000000000000,2020,4,32.021850585937500,32.021850585937500,32.021850585937500,0.000000000000000,1,1,1,3,3,3.000000000000000,3
84,1903.209960937500000,1903.209960937500000,1903.209960937500000,0.000000000000000,2020,4,29.572111129760742,29.572111129760742,29.572111129760742,0.000000000000000,1,1,1,3,3,3.000000000000000,3
85,1902.810058593750000,1902.810058593750000,1902.810058593750000,0.000000000000000,2020,4,27.589357376098633,27.589357376098633,27.589357376098633,0.000000000000000,1,1,1,3,3,3.000000000000000,3
86,1902.550048828125000,1902.550048828125000,1902.550048828125000,0.000000000000000,2020,4,25.319150924682617,25.319150924682617,25.319150924682617,0.000000000000000,1,1,1,3,3,3.000000000000000,3
87,1902.180053710937500,1902.180053710937500,1902.180053710937500,0.000000000000000,2020,4,28.925430297851562,28.925430297851562,28.925430297851562,0.000000000000000,1,1,1,3,3,3.000000000000000,3
88,1899.079956054687500,1899.079956054687500,1899.079956054687500,0.000000000000000,2020,4,32.700588226318359,32.700588226318359,32.700588226318359,0.000000000000000,1,1,1,3,3,3.000000000000000,3
89,1896.189941406250000,1896.189941406250000,1896.189941406250000,0.000000000000000,2020,4,18.505434036254883,18.505434036254883,18.505434036254883,0.000000000000000,1,1,1,3,3,3.000000000000000,3
90,1898.449951171875000,1898.449951171875000,1898.449951171875000,0.000000000000000,2020,4,21.376499176025391,21.376499176025391,21.376499176025391,0.000000000000000,1,1,1,3,3,3.000000000000000,3
91,1898.479980468750000,1898.479980468750000,1898.479980468750000,0.000000000000000,2020,4,20.353551864624023,20.353551864624023,20.353551864624023,0.000000000000000,1,1,1,3,3,3.000000000000000,3
92,1899.229980468750000,1899.229980468750000,1899.229980468750000,0.000000000000000,2020,4,23.075237274169922,23.075237274169922,23.075237274169922,0.000000000000000,1,1,1,3,3,3.000000000000000,3
93,1900.359985351562500,1900.359985351562500,1900.359985351562500,0.000000000000000,2020,4,21.398336410522461,21.398336410522461,21.398336410522461,0.000000000000000,1,1,1,3,3,3.000000000000000,3
94,1900.530029296875000,1900.530029296875000,1900.530029296875000,0.000000000000000,2020,4,20.561050415039062,20.561050415039062,20.561050415039062,0.000000000000000,1,1,1,3,3,3.000000000000000,3
95,1899.459960937500000,1899.459960937500000,1899.459960937500000,0.000000000000000,2020,4,23.383619308471680,23.383619308471680,23.383619308471680,0.000000000000000,1,1,1,3,3,3.000000000000000,3
96,1897.729980468750000,1897.729980468750000,1897.729980468750000,0.000000000000000,2020,4,22.503917694091797,22.503917694091797,22.503917694091797,0.000000000000000,1,1,1,3,3,3.000000000000000,3
97,1896.000000000000000,1896.000000000000000,1896.000000000000000,0.000000000000000,2020,4,15.988167762756348,15.988167762756348,15.988167762756348,0.000000000000000,1,1,1,3,3,3.000000000000000,3
98,1896.630004882812500,1896.630004882812500,1896.630004882812500,0.000000000000000,2020,4,14.311382293701172,14.311382293701172,14.311382293701172,0.000000000000000,1,1,1,3,3,3.000000000000000,3
99,1896.949951171875000,1899.699951171875000,1898.324951171875000,1.375000000000000,2020,4,14.225535392761230,23.824216842651367,19.024876117706299,4.799340724945068,1,1,1,3,3,3.000000000000000,3
100,1897.469970703125000,1900.329956054687500,1899.126627604166742,0.863567145649102,2020,4,15.127898216247559,23.145071029663086,18.585519472757976,2.861139711031835,1,1,1,1,3,2.263157894736842,3
101,1896.819946289062500,1919.550048828125000,1903.957332356770848,6.595903688611518,2020,4,13.002920150756836,27.180664062500000,18.168087005615234,3.776012922260892,1,1,1,1,3,2.388888888888889,3
102,1896.560058593750000,1925.180053710937500,1906.011678059895758,8.473108941305480,2020,4,12.288690567016602,32.964130401611328,18.328998300764297,5.966913235940737,1,2,1,1,3,2.050000000000000,2
103,1896.319946289062500,1924.849975585937500,1906.542634662828959,8.832592987266814,2020,4,6.213552951812744,31.704032897949219,17.661140366604453,7.159618583178426,1,2,1,1,3,2.150000000000000,2
104,1896.010009765625000,1927.880004882812500,1907.432000732421784,9.810357593902937,2020,4,3.313831806182861,29.509258270263672,17.521096253395079,7.776594922869082,1,2,2,1,3,2.200000000000000,2
105,1896.050048828125000,1928.520019531250000,1907.200512695312455,9.758433910470545,2020,4,2.317875146865845,30.544591903686523,17.492151939868926,7.994951904343366,1,2,2,3,3,3.000000000000000,3
106,1895.719970703125000,1927.949951171875000,1906.833007812500000,9.594250383281594,2020,4,2.898352384567261,31.391109466552734,18.042510449886322,7.495975797687705,1,1,1,3,3,3.000000000000000,3
107,1908.359985351562500,1933.949951171875000,1922.727861676897419,7.894702003044243,2020,4,17.431325912475586,33.939769744873047,22.601688521248953,5.221591046359224,1,1,1,3,3,3.000000000000000,3
108,1905.719970703125000,1905.719970703125000,1905.719970703125000,0.000000000000000,2020,4,30.470226287841797,30.470226287841797,30.470226287841797,0.000000000000000,1,1,1,3,3,3.000000000000000,3
109,1901.920043945312500,1901.920043945312500,1901.920043945312500,0.000000000000000,2020,4,16.634721755981445,16.634721755981445,16.634721755981445,0.000000000000000,1,1,1,3,3,3.000000000000000,3
110,1902.859985351562500,1902.859985351562500,1902.859985351562500,0.000000000000000,2020,4,25.711465835571289,25.711465835571289,25.711465835571289,0.000000000000000,1,1,1,3,3,3.000000000000000,3
111,1903.780029296875000,1903.780029296875000,1903.780029296875000,0.000000000000000,2020,4,32.524742126464844,32.524742126464844,32.524742126464844,0.000000000000000,1,1,1,3,3,3.000000000000000,3
112,1904.680053710937500,1904.680053710937500,1904.680053710937500,0.000000000000000,2020,4,32.478771209716797,32.478771209716797,32.478771209716797,0.000000000000000,1,1,1,3,3,3.000000000000000,3
